id,Sección,Sub-sección,Indicador,Categoría,Segmentación,Grupo,%,N Base,N,Página,Tabla,Fuente_tipo,Tipo_pregunta,N_Base_tipo,Nota
650,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Edad,17 años (Conoce a alguien),37,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
651,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Edad,17 años (Conoce a alguien),3,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
652,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Edad,17 años (Conoce a alguien),1,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
653,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Edad,18 años (Conoce a alguien),59,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
654,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Edad,18 años (Conoce a alguien),35,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
655,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Edad,18 años (Conoce a alguien),6,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
656,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Edad,18 años (Conoce a alguien),0,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
657,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Género,Mujeres (No participa ni conoce a alguien),37,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
658,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Género,Mujeres (No participa ni conoce a alguien),47,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
659,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Género,Mujeres (No participa ni conoce a alguien),14,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
660,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Género,Mujeres (No participa ni conoce a alguien),2,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
661,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Género,Varones (No participa ni conoce a alguien),42,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
662,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Género,Varones (No participa ni conoce a alguien),37,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
663,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Género,Varones (No participa ni conoce a alguien),15,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
664,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Género,Varones (No participa ni conoce a alguien),7,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
665,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Edad,13 años (No participa ni conoce a alguien),35,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
666,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Edad,13 años (No participa ni conoce a alguien),40,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
667,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Edad,13 años (No participa ni conoce a alguien),20,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
668,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Edad,13 años (No participa ni conoce a alguien),5,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
669,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Edad,14 años (No participa ni conoce a alguien),36,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
670,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Edad,14 años (No participa ni conoce a alguien),46,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
671,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Edad,14 años (No participa ni conoce a alguien),14,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
672,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Nada fácil,Edad,14 años (No participa ni conoce a alguien),4,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
673,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Muy fácil,Edad,15 años (No participa ni conoce a alguien),41,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
674,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Fácil,Edad,15 años (No participa ni conoce a alguien),44,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
675,Regulación y prevención,Facilidad de acceso,Percepción de facilidad de acceso a las apuestas online,Poco fácil,Edad,15 años (No participa ni conoce a alguien),12,,,36,Tabla 13,Tabla,Única,No aplica,"Requiere la composición demográfica interna del subgrupo de exposición, que el informe no publica; para no encadenar dos inferencias porcentuales independientes se deja la Base y el N en blanco (ver metodología en el brief)."
